"","resp_id","date","version","age","agegroup","gender","educ","v5","v6","v7","v8_code_1","v8_code_2","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v45","v46","v47","v48","v49A","v49B","v49C","v49D","v49E","v49F","v49G","v49H","v49I","v49S","v49J","v49R","v50","v51","v52A","v52B","v52C","v52D","v52E","v52F","v52G","v52H","v52I","v52J","v52K","v52R","v52S","v52T","v52U","v53","v54","v55","v56","v57","v58","v59","v60","v61","v62","v63","v64","v65","v66","v67","v68","v69","v70","v71","v72","v73","v75","v76","v77","v78","v79","v93","v94","v95","v104","v105","v105A","v106","v107","v108","v111","v112","v113","v114","v115","v116","v117","v118","v129","v130","v131","v132","v133","v134","v135","v137","v138_code","v139","v140","v141","v142","v143_code","v144","v148","v149","midgam","interview_wave2","date_after","v1_after","v2_after","v3_after","v4_after","v5_after","v6A_after","v6B_after","v6C_after","v6D_after","v6E_after","v6F_after","v6G_after","v6H_after","v6I_after","v6J_after","v7_after","V8A_after_code1","V8A_after_code2","V8A_after_code3","V8B_after_code1","V8B_after_code2","V8B_after_code3","v9_after","v10_after","v11_after","v17_after","v18_after","c_resp_id_before","c_date_before","girsa_c","c301","c302","c303","c304","c305","c306","c307","c308","c309","c104","c8_Code1","c8_Code2","c19","c20","c21","c25","c28","c29","c49_a","c49_b","c49_c","c49_d","c49_f","c49_h","c49_j","c52_a","c52_b","c52_d","c52_e","c52_g","c52_i","c52_k","c106","c107","c111","c310","c148","c149","d_resp_id_after","d_date_after","D1","D2","D4","D7","D9","D17","D18","educ_w","religiosity_w","educ_arab_w","weights_panel_1","weights_panel_2","weights_panel_3","weights_panel_4"
"484",198390,"10/03/2019",2,23,2,2,4,1,3,4,24,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,98,98,98,98,98,98,98,98,98,0,NA,98,NA,10,4,98,98,98,98,98,98,98,98,98,98,98,NA,NA,NA,NA,4,2,3,2,2,98,98,98,98,98,4,3,4,3,4,4,3,98,3,98,1,33,1,2,3,3,2,5,1,98,1,NA,2,1,94,3,3,1,NA,NA,NA,NA,NA,6,1,4,4,4,1997,5,1,"41",5,7,9,3,5,5,1,1,2,1,"16/04/2019",2,94,6,9,9,3,4,3,4,2,2,2,4,4,4,5,98,NA,NA,7,1,NA,2,2,3,1,1,203273,"04/09/2019",2,5,1,2,4,2,3,4,2,4,17,5,NA,4,2,4,NA,NA,NA,3,98,98,98,98,7,0,3,98,98,98,98,7,98,5,5,1,2,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,2,4,NA,0.90115712740743,0.899936424246566,0.93533861150672,NA
"485",198391,"10/03/2019",1,72,7,1,3,1,3,4,15,21,4,1,3,2,1,3,3,4,99,99,1,3,4,2,1,2,1,NA,NA,NA,NA,NA,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,4,3,3,1,NA,NA,NA,2,7,1,5,10,7,3,3,2,1,2,1,3,3,NA,1,1,"Y2",3,4,2,3,1,5,1,1,2,1,"11/04/2019",1,3,6,5,1,4,4,2,2,2,8,4,4,4,2,5,86,NA,NA,22,NA,NA,2,2,3,1,1,203251,"03/09/2019",1,2,1,4,5,4,1,1,2,1,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,1,204636,"22/09/2019",1,3,5,6,4,1,1,1,4,NA,1.36234634287658,1.41584627244305,1.45805783556093,1.49341784853174
"486",198392,"10/03/2019",1,27,2,2,7,1,1,2,2,NA,2,1,98,3,2,2,2,1,3,4,4,2,1,1,4,2,1,NA,NA,NA,NA,NA,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,4,4,5,2,11,NA,NA,5,3,1,1,5,6,3,4,4,1,4,1,1,1,NA,1,2,"23",1,6,3,3,1,2,1,1,2,1,"12/04/2019",1,5,4,5,1,3,1,4,5,3,4,5,5,1,4,3,43,46,NA,2,NA,NA,1,3,4,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,4,2,NA,1.06653502734965,1.08177354065321,NA,NA
"487",198394,"10/03/2019",2,70,7,1,4,1,1,3,2,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,8,7,4,4,3,6,0,0,NA,0,NA,5,5,4,8,6,5,4,3,4,6,0,0,0,NA,NA,NA,NA,3,3,3,3,3,1,5,5,5,1,5,4,4,4,4,4,4,2,1,1,3,2,4,3,3,3,5,5,5,2,NA,NA,4,2,1,4,3,5,NA,NA,NA,NA,NA,1,3,2,2,2,1960,2,2,"Y2",3,3,2,3,1,3,1,1,2,1,"15/04/2019",1,2,3,5,1,2,4,2,5,2,4,5,5,5,5,5,43,NA,NA,23,6,16,2,3,4,1,1,203647,"10/09/2019",2,1,1,3,5,1,5,5,3,1,2,31,33,1,1,1,NA,NA,NA,8,10,8,6,6,6,4,9,10,6,10,6,8,4,1,5,4,1,1,1,204361,"19/09/2019",1,2,5,3,26,1,1,2,3,NA,1.04829361271311,1.09107106015303,1.15882020500763,1.15350113293742
"488",198395,"10/03/2019",2,21,1,2,4,1,3,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,98,98,98,98,98,98,98,98,98,98,NA,98,NA,6,5,4,98,98,98,98,98,98,6,6,98,98,NA,NA,NA,NA,4,2,1,3,3,4,4,4,4,4,1,4,1,4,4,3,4,2,1,1,3,98,NA,NA,NA,NA,3,1,1,98,99,NA,98,4,95,4,3,98,NA,NA,NA,NA,NA,6,2,1,1,2,NA,1,1,"51",3,6,5,2,1,5,1,1,2,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,2,4,NA,0.90115712740743,NA,NA,NA
"489",198396,"10/03/2019",2,43,4,1,7,1,1,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,4,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,99,99,99,99,99,99,99,99,99,99,NA,99,NA,98,98,99,99,99,99,99,99,99,99,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,2,3,3,3,1,4,4,1,1,2,4,4,3,4,3,1,95,98,98,98,98,5,5,5,98,2,NA,98,5,99,98,1,5,NA,NA,NA,NA,NA,1,2,1,1,2,NA,6,2,"98",3,5,4,3,1,5,1,1,2,1,"02/05/2019",2,94,6,1,9,5,1,5,1,4,1,5,2,5,3,5,93,NA,NA,93,NA,NA,2,3,4,1,1,203198,"03/09/2019",2,2,2,2,3,99,3,2,3,98,97,31,23,98,4,98,NA,NA,NA,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,2,4,1,1,1,204714,"23/09/2019",1,99,1,6,3,1,1,4,4,NA,0.808874660503314,0.792485631491986,0.734300059302239,0.723389920167168
"490",198397,"10/03/2019",1,72,7,2,7,1,1,3,14,NA,1,3,4,2,1,2,1,4,3,2,2,3,4,2,4,4,1,NA,NA,NA,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,4,5,2,NA,NA,NA,NA,2,6,1,5,10,8,1,4,3,1,2,3,3,3,1959,1,1,"Y2",4,4,2,2,1,5,1,1,2,1,"14/04/2019",1,2,6,4,1,5,2,5,2,4,1,5,5,4,2,5,43,65,61,22,21,15,17,3,4,1,1,203796,"11/09/2019",1,2,2,2,2,2,4,4,1,3,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,204817,"23/09/2019",1,3,5,6,2,1,1,4,4,NA,0.808874660503314,0.792485631491986,0.734300059302239,0.723389920167168
"491",198398,"10/03/2019",1,26,2,2,3,1,3,2,5,NA,3,3,4,3,2,1,4,2,3,1,4,4,2,1,1,1,1,NA,NA,NA,NA,NA,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,3,1,1,NA,NA,NA,NA,1,2,1,1,10,10,7,4,4,1,3,1,1,1,NA,3,1,"53",2,3,4,3,1,3,1,1,2,1,"12/04/2019",1,1,6,5,1,2,5,4,4,3,2,4,4,2,2,3,64,60,NA,3,NA,NA,1,3,4,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,3,NA,1.58478352565356,1.71655336073487,NA,NA
"492",198400,"10/03/2019",2,70,7,2,7,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,10,4,0,9,5,0,4,0,0,NA,0,NA,10,5,10,5,5,3,8,6,0,2,0,0,0,NA,NA,NA,NA,5,4,4,3,4,4,4,5,3,4,4,4,4,4,4,4,3,2,2,2,1,1,4,4,4,4,5,5,5,1,NA,NA,2,2,1,1,1,5,NA,NA,NA,NA,NA,1,2,1,3,3,NA,1,2,"Y2",5,4,2,3,1,4,1,1,2,1,"15/04/2019",1,1,6,5,1,5,1,4,4,5,3,4,5,4,4,3,46,60,55,2,19,20,1,3,4,1,1,203181,"03/09/2019",2,1,2,1,1,1,4,4,3,4,1,1,NA,4,2,4,NA,NA,NA,8,5,3,7,2,5,0,10,6,4,8,3,5,2,1,5,1,1,1,1,204459,"22/09/2019",1,1,5,3,3,1,1,4,3,NA,0.94094372035937,0.960799135152137,0.909747266700563,0.892384444784794
"493",198401,"10/03/2019",1,47,4,2,7,1,4,3,4,15,3,1,3,2,1,2,4,3,2,1,2,3,4,2,2,2,1,NA,NA,NA,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,4,2,2,NA,NA,NA,NA,2,4,3,4,10,6,3,4,4,1,2,1,4,1,NA,1,1,"23",5,6,5,1,1,5,1,1,2,1,"15/04/2019",1,2,6,5,1,3,3,1,2,4,2,2,4,2,9,5,61,65,75,21,22,NA,2,2,3,1,1,203804,"11/09/2019",1,4,2,4,4,2,3,5,1,5,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,204461,"22/09/2019",1,2,5,6,2,1,1,4,4,NA,0.808874660503314,0.792485631491986,0.734300059302239,0.723389920167168
"494",198402,"10/03/2019",2,72,7,1,1,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,10,0,8,2,2,0,0,3,0,NA,0,NA,8,2,10,0,0,0,5,0,0,5,5,0,0,NA,NA,NA,NA,4,3,3,2,3,5,2,5,5,4,2,4,4,3,3,3,4,2,2,2,3,1,4,4,4,4,1,1,1,1,NA,NA,1,1,1,1,1,5,NA,NA,NA,NA,NA,1,1,2,3,3,1947,3,1,"Y2",98,4,2,3,1,5,1,1,2,1,"14/04/2019",2,94,6,3,1,4,5,2,3,4,4,5,5,2,5,2,68,NA,NA,86,NA,NA,2,3,3,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,4,NA,1.36234634287658,1.41584627244305,NA,NA
"495",198403,"10/03/2019",2,43,4,2,4,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,8,3,3,2,0,3,6,0,NA,0,NA,8,4,5,8,8,3,3,98,3,4,6,0,98,NA,NA,NA,NA,2,4,1,3,3,3,5,3,5,3,4,4,4,4,4,4,4,2,1,1,1,2,3,2,2,4,5,5,2,2,NA,NA,3,3,1,5,3,1,NA,NA,NA,NA,NA,1,1,4,4,4,1990,1,1,"33",4,4,5,3,1,5,1,1,2,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,2,4,NA,0.90115712740743,NA,NA,NA
"496",198404,"10/03/2019",1,27,2,1,4,1,2,2,15,NA,3,3,1,4,2,4,3,1,2,4,4,4,2,1,2,4,1,NA,NA,NA,NA,NA,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,5,1,1,NA,NA,NA,NA,1,1,1,2,10,9,9,4,4,1,3,1,1,1,NA,2,1,"52",3,4,2,3,1,4,1,1,2,1,"14/04/2019",1,1,6,5,1,4,1,4,1,1,1,4,5,4,4,5,48,NA,NA,27,NA,NA,1,3,4,1,1,203280,"04/09/2019",1,1,5,1,1,5,5,5,1,5,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,204996,"24/09/2019",1,1,5,6,1,1,1,2,3,NA,1.04829361271311,1.09107106015303,1.15882020500763,1.15350113293742
"497",198405,"10/03/2019",1,69,6,1,8,1,1,2,21,22,3,3,2,4,98,3,4,3,1,2,1,4,2,2,2,2,1,NA,NA,NA,NA,NA,3,4,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,5,5,3,97,2,NA,NA,NA,2,5,1,5,8,8,7,4,4,1,1,1,4,4,NA,1,1,"Y2",4,5,2,2,1,5,1,1,2,1,"11/04/2019",1,2,2,3,2,4,2,1,1,4,1,2,4,3,3,8,66,NA,NA,11,NA,NA,2,3,4,1,1,203569,"09/09/2019",1,1,1,4,3,2,3,3,4,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,204553,"22/09/2019",1,2,2,6,4,1,1,4,4,NA,0.808874660503314,0.792485631491986,0.734300059302239,0.723389920167168
"498",198406,"10/03/2019",1,64,6,1,7,1,2,2,17,NA,3,2,3,2,1,2,1,3,4,2,1,3,2,2,2,4,1,NA,NA,NA,NA,NA,2,2,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,3,5,97,1,NA,NA,NA,2,4,1,5,8,8,7,4,3,1,2,1,3,3,NA,1,1,"21",3,5,2,2,1,5,1,1,2,1,"15/04/2019",1,2,5,5,3,5,5,3,3,3,3,5,5,5,3,5,43,NA,NA,26,33,NA,2,3,3,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,4,4,NA,0.808874660503314,0.792485631491986,NA,NA
"499",198407,"10/03/2019",2,45,4,2,5,1,3,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,6,5,7,5,5,3,7,5,6,NA,0,NA,7,7,7,6,6,5,5,5,3,7,5,6,3,NA,NA,NA,NA,3,1,1,1,2,2,4,4,4,2,4,4,4,4,4,4,4,2,4,1,3,96,NA,NA,NA,NA,4,3,4,10,2,23,1,2,97,4,3,5,NA,NA,NA,NA,NA,1,3,1,2,2,NA,2,2,"24",4,6,6,3,1,2,1,1,2,1,"16/04/2019",1,10,1,4,1,2,2,5,2,5,1,5,4,2,4,5,43,59,NA,2,NA,NA,1,3,4,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,3,2,NA,0.876813565421252,0.871930058299124,NA,NA
"500",198409,"10/03/2019",1,64,6,2,3,1,3,2,25,23,3,3,2,4,1,3,3,2,4,1,4,2,4,2,4,2,1,NA,NA,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,4,1,NA,NA,NA,NA,1,1,1,5,10,5,5,4,3,1,2,1,1,1,NA,10,1,"51",1,3,4,1,1,5,1,1,2,1,"15/04/2019",1,1,6,5,1,1,5,5,1,4,1,5,5,1,5,2,74,NA,NA,2,NA,NA,2,3,4,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,4,NA,1.36234634287658,1.41584627244305,NA,NA
"501",198412,"10/03/2019",2,62,6,1,1,1,98,98,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,98,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,98,98,98,98,98,98,98,98,98,98,NA,98,NA,98,98,98,98,98,98,98,98,98,98,98,98,98,NA,NA,NA,NA,7,NA,NA,NA,NA,1,1,1,1,1,98,1,1,1,1,1,1,4,3,98,1,96,NA,NA,NA,NA,1,3,1,94,98,NA,98,98,99,98,3,5,NA,NA,NA,NA,NA,3,2,1,3,3,NA,10,1,"71",1,2,1,3,1,5,1,1,2,1,"07/05/2019",2,94,6,1,9,1,8,8,8,8,8,8,8,8,8,8,98,NA,NA,98,NA,NA,8,2,1,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,4,NA,1.36234634287658,1.41584627244305,NA,NA
"502",198413,"10/03/2019",1,72,7,2,8,1,2,98,1,NA,5,4,5,4,2,3,3,1,98,98,3,2,3,2,3,1,1,NA,NA,NA,NA,NA,3,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,4,1,98,1,NA,NA,NA,1,1,1,5,10,5,6,4,4,1,1,4,4,4,1991,1,1,"Y2",1,3,2,4,1,5,1,1,2,1,"11/04/2019",1,1,3,5,2,2,4,5,2,2,3,4,4,4,5,5,85,NA,NA,24,NA,NA,8,3,4,1,1,203749,"10/09/2019",1,5,1,3,4,3,4,4,3,4,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,204375,"19/09/2019",1,2,5,6,4,1,1,4,4,NA,0.808874660503314,0.792485631491986,0.734300059302239,0.723389920167168
"503",198414,"10/03/2019",1,62,6,2,7,1,3,3,31,30,4,3,3,4,1,1,4,3,1,2,1,4,3,2,1,4,1,NA,NA,NA,NA,NA,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,3,2,2,NA,NA,NA,NA,2,5,3,1,10,7,1,4,4,1,2,1,2,2,NA,2,2,"Y2",2,3,2,2,1,5,1,1,2,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,4,4,NA,0.808874660503314,NA,NA,NA
"504",198415,"10/03/2019",1,25,2,1,4,1,4,4,19,NA,3,2,3,3,2,3,3,4,1,2,98,2,4,2,4,4,1,NA,NA,NA,NA,NA,3,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,1,14,1,NA,NA,NA,16,98,3,5,10,4,3,1,1,6,1,1,1,2,NA,40,1,"22",2,6,4,2,1,5,1,1,2,1,"12/04/2019",1,14,4,1,1,4,3,4,2,5,1,4,5,4,3,5,51,52,NA,11,33,NA,2,1,1,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,2,4,NA,0.90115712740743,0.899936424246566,NA,NA
"505",198416,"10/03/2019",1,72,7,1,5,1,2,3,45,NA,3,3,4,98,2,3,4,1,3,2,2,2,4,2,3,2,1,NA,NA,NA,NA,NA,3,4,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,9,2,21,NA,NA,4,3,3,5,8,5,5,3,3,1,1,4,4,4,1979,1,1,"21",1,3,2,3,1,5,1,1,2,1,"11/04/2019",1,9,4,4,1,4,3,5,2,2,2,3,4,1,4,5,42,43,NA,2,NA,NA,2,3,3,1,1,203754,"11/09/2019",1,3,3,3,2,3,4,3,2,3,9,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,204826,"23/09/2019",1,9,1,6,4,1,1,3,4,NA,0.664987325186367,0.638758498798912,0.622083682721358,0.621752486970674
"506",198418,"10/03/2019",2,71,7,1,3,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8,6,0,0,0,0,5,0,0,NA,0,NA,5,4,8,3,0,0,5,0,0,7,0,0,0,NA,NA,NA,NA,5,4,3,3,3,4,98,98,98,98,2,4,3,3,3,3,3,2,2,2,3,1,4,1,1,2,1,1,1,1,NA,NA,5,5,1,1,98,98,NA,NA,NA,NA,NA,1,2,2,2,2,2009,2,2,"Y2",2,3,2,3,1,3,1,1,2,1,"11/04/2019",1,1,4,5,1,4,5,3,5,5,1,5,5,1,5,3,68,NA,NA,28,NA,NA,2,3,4,1,1,203130,"02/09/2019",2,1,1,98,2,1,5,3,3,2,1,31,NA,2,99,4,NA,NA,NA,7,4,2,8,2,8,0,10,8,2,4,5,7,0,98,1,2,1,1,1,204318,"19/09/2019",1,2,3,3,4,1,1,1,3,NA,1.58478352565356,1.71655336073487,1.80643336983162,1.84230222241102
