"","id","date","agree","age","agegroup","gender","educ","v5","v6","v8_code","v501","v514","v12","v13","v15","v16","v19","v20","v21","v503A","v25","v22","v26","v27","v28","v29","v30","v502","v45","v46","v47","v48","v49A","v49B","v49C","v49D","v49H","v49I","v49S","v49K","v49J","v50","v51","v52A","v52B","v52I","v52K","v52R","v63","v64","v65","v66","v67","v68","v69","v504","v73","v505","v506","v104E","v106","v107","v507","v508","v509","v111","v510","v511","v115","v116","v512_code","v513","v134","v135","v137","v139","v140","v141","v143_code","v144","v147","Language","sector","date_after","agree_after","E1_after","E2_after","E4_after","E7_after","E8A_after_code1","E8A_after_code2","E8A_after_code3","E8B_after_code1","E8B_after_code2","E8B_after_code3","E9_after","E10_after","E147_after","E17_after","E18_after","Institute","weights_panel_1","weights_panel_2","educ_w","religiosity_w","educ_arabs_w"
"54",1013,"30/01/2020",1,74,7,1,7,1,2,21,3,1,2,1,3,4,2,3,3,4,1,2,NA,NA,NA,NA,NA,NA,2,4,1,1,4,7,8,3,5,3,0,2,6,6,8,3,9,5,NA,NA,3,4,1,4,4,4,4,3,1,6,1,2,98,3,2,6,9,6,1,4,5,4,21,6,NA,1,1,3,"4",2,1,5,1,1,1,"05/03/2020",1,1,2,5,2,"98","","","98","","",2,3,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"55",1014,"30/01/2020",1,74,7,1,5,1,3,23,2,1,3,2,1,3,1,2,1,4,1,2,NA,NA,NA,NA,NA,NA,1,2,1,1,4,8,8,2,4,2,0,2,0,8,8,3,8,5,NA,NA,4,4,3,4,4,4,4,4,2,6,1,2,6,5,2,2,2,6,1,4,10,1,60,4,NA,10,1,3,"6",2,1,5,1,1,1,"04/03/2020",1,1,2,2,2,"78","","","03","","",15,2,1,1,1,1,0.719122699947309,0.738385073888072,3,4,2
"56",1016,"30/01/2020",1,75,7,1,5,1,2,26,2,8,4,2,4,3,4,1,1,4,1,2,NA,NA,NA,NA,NA,NA,4,4,1,1,4,7,0,5,5,5,0,5,5,5,2,8,8,8,NA,NA,3,4,2,2,4,4,4,4,1,6,1,2,6,3,2,3,1,3,3,1,8,1,11,3,1957,1,1,2,"5",2,1,5,1,1,1,"15/03/2020",1,1,2,5,8,"64","48","","30","07","",3,3,2,1,1,1,0.719122699947309,0.738385073888072,3,4,2
"57",1018,"30/01/2020",1,74,7,2,5,1,3,65,7,2,4,1,4,1,1,4,4,4,1,2,NA,NA,NA,NA,NA,NA,3,2,1,1,0,9,5,6,0,0,8,5,5,3,9,8,10,8,NA,NA,2,4,2,2,4,4,4,4,3,6,0,2,4,3,2,2,1,7,3,5,10,1,6,1,1949,3,1,4,"6",3,1,4,1,1,1,"05/03/2020",1,1,2,2,6,"72","71","","31","37","",2,2,1,1,1,1,0.813601687649164,0.782618572324398,3,3,2
"58",1035,"01/03/2020",1,73,7,2,3,1,2,1,1,1,3,1,3,4,2,1,2,8,1,99,NA,NA,NA,NA,NA,NA,3,98,98,99,5,5,6,98,98,4,3,2,98,6,4,6,6,3,NA,NA,1,4,4,4,4,4,4,4,98,3,0,97,5,2,99,99,1,99,99,9,99,99,9,9,NA,9,99,99,"99",99,1,99,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1,NA,1,99,1
"59",1071,"24/02/2020",1,73,7,2,5,1,5,62,2,1,3,2,4,2,3,1,4,3,3,1,NA,NA,NA,NA,NA,NA,4,4,98,98,8,5,0,0,10,0,0,0,98,10,0,7,5,10,NA,NA,4,4,4,4,4,4,4,4,2,6,0,9,6,5,9,9,1,1,2,1,6,5,88,2,1990,1,1,1,"2",1,1,5,1,3,1,"11/03/2020",1,1,9,8,5,"93","","","93","","",3,1,1,3,1,1,0.719122699947309,0.738385073888072,3,4,2
"60",1081,"01/03/2020",1,73,7,1,5,1,2,68,6,8,4,98,1,98,4,99,1,1,98,98,NA,NA,NA,NA,NA,NA,98,99,99,99,5,98,98,98,98,98,98,10,98,95,95,98,98,98,NA,NA,1,99,99,99,99,99,99,99,3,6,0,7,98,2,7,7,7,4,3,1,2,7,34,6,NA,1,2,99,"3.5",3,1,1,3,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.846867140164023,NA,3,1,2
"61",1085,"10/02/2020",1,69,6,2,4,1,3,33,3,2,4,2,4,3,2,3,3,3,2,1,NA,NA,NA,NA,NA,NA,3,3,2,1,3,5,4,3,1,1,1,1,0,8,3,3,2,4,NA,NA,5,4,2,3,2,4,2,4,1,2,0,2,4,3,3,3,4,6,3,4,4,7,59,4,NA,1,1,2,"3",4,1,4,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1.15634963894953,NA,2,3,2
"62",1086,"10/02/2020",1,73,7,1,4,1,3,61,1,2,4,2,3,4,3,3,2,3,2,2,NA,NA,NA,NA,NA,NA,1,2,98,4,5,6,6,3,3,3,0,2,3,4,5,99,7,4,NA,NA,2,4,3,3,4,4,2,4,1,5,4,3,4,3,3,3,2,2,1,4,8,3,88,2,1968,1,1,3,"4",2,1,5,1,1,1,"04/03/2020",1,1,99,9,2,"68","","","13","29","",15,1,2,1,1,1,1.02206925952575,1.09298421499177,2,4,2
"63",1088,"10/02/2020",1,73,7,1,5,1,1,57,2,1,3,2,1,3,2,1,2,8,98,1,NA,NA,NA,NA,NA,NA,1,2,2,2,10,5,2,5,3,8,0,6,2,10,7,10,6,2,NA,NA,2,4,3,2,3,3,4,2,1,5,3,1,1,1,1,1,1,1,1,4,7,8,35,6,NA,3,1,2,"4",2,1,3,1,1,1,"04/03/2020",1,1,1,5,6,"64","","","03","01","",1,2,1,1,1,1,0.813601687649164,0.782618572324398,3,3,2
"64",1090,"10/02/2020",1,73,7,2,2,1,1,33,3,1,2,1,4,3,2,3,3,4,1,99,NA,NA,NA,NA,NA,NA,3,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,NA,NA,99,99,99,99,99,99,99,99,3,6,1,99,99,5,94,99,99,99,1,4,99,99,57,2,1957,1,1,98,"סירוב",99,1,5,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1.65398249873891,NA,1,4,1
"65",1098,"04/02/2020",1,73,7,2,4,1,3,1,1,8,3,2,4,3,98,4,4,2,4,1,NA,NA,NA,NA,NA,NA,1,4,98,2,8,7,5,9,5,0,6,0,0,10,0,8,7,7,NA,NA,2,4,3,98,4,3,3,4,3,6,4,4,6,5,5,4,98,98,3,1,5,5,27,6,NA,1,1,1,"4",2,1,5,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1.02206925952575,NA,2,4,2
"66",1099,"07/02/2020",1,NA,4,2,8,1,4,65,2,1,4,98,1,98,98,99,1,4,1,98,NA,NA,NA,NA,NA,NA,4,98,4,98,98,98,98,98,98,98,3,98,0,95,0,98,98,98,NA,NA,4,1,4,98,4,2,1,1,3,98,2,7,14,98,7,7,7,1,3,3,1,1,33,2,1983,1,2,3,"4",7,1,1,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.866611606617809,NA,4,1,3
"67",1100,"09/02/2020",1,73,7,2,7,1,2,33,1,3,2,1,4,1,2,4,3,4,1,2,NA,NA,NA,NA,NA,NA,2,4,3,3,3,6,7,3,3,1,0,2,3,5,7,5,5,3,NA,NA,4,3,4,4,4,4,4,1,1,6,3,3,98,5,3,3,2,5,1,4,8,5,34,3,1958,1,1,3,"5",1,1,5,1,1,1,"09/03/2020",1,1,3,5,2,"51","","","11","","",2,3,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"68",1101,"10/02/2020",1,73,7,1,7,1,1,1,3,1,4,2,1,3,1,1,4,1,1,2,NA,NA,NA,NA,NA,NA,2,4,1,1,5,9,5,3,5,0,0,0,3,10,10,5,8,3,NA,NA,4,4,4,3,4,4,4,1,1,6,4,2,4,4,2,2,4,3,3,4,10,7,61,6,NA,1,1,4,"5",2,1,5,1,1,1,"04/03/2020",1,1,2,5,6,"91","","","11","12","",2,3,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"69",1105,"07/02/2020",1,74,7,2,2,1,3,31,2,2,2,1,4,3,2,1,1,4,2,1,NA,NA,NA,NA,NA,NA,3,3,1,1,0,9,8,0,3,0,0,0,0,4,8,0,10,10,NA,NA,3,4,1,4,4,4,3,3,3,6,1,2,4,3,3,1,3,7,1,5,1,1,21,2,1951,1,1,2,"3",2,1,4,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1.87128420840388,NA,1,3,1
"70",1107,"09/02/2020",1,73,7,1,8,1,1,7,3,1,4,2,2,1,4,2,2,1,3,1,NA,NA,NA,NA,NA,NA,3,1,2,2,10,4,4,8,2,7,6,7,0,9,3,10,5,2,NA,NA,4,3,4,4,4,4,3,1,1,6,0,1,2,1,1,1,1,1,1,5,9,8,27,2,1950,1,1,4,"4",2,1,3,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.832570579541014,NA,4,3,3
"71",1110,"10/02/2020",1,73,7,1,8,1,2,2,3,2,1,1,3,4,1,98,4,4,1,2,NA,NA,NA,NA,NA,NA,1,4,1,1,0,7,9,0,0,0,0,0,7,5,7,0,7,3,NA,NA,4,4,4,4,3,3,4,3,1,6,0,3,98,3,6,6,9,5,1,4,6,3,61,2,1961,1,1,5,"5",4,1,5,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.735888841118538,NA,4,4,3
"72",1113,"13/02/2020",1,74,7,1,5,1,2,54,3,2,4,2,1,4,1,3,4,4,1,2,NA,NA,NA,NA,NA,NA,2,4,98,98,5,7,5,3,5,2,2,2,2,5,6,6,5,5,NA,NA,4,4,3,4,4,4,4,4,3,6,0,2,6,4,2,2,1,4,3,4,7,6,57,2,1961,10,1,2,"4",1,1,5,1,1,1,"04/03/2020",1,1,2,9,6,"91","","","91","","",15,2,1,1,1,1,0.719122699947309,0.738385073888072,3,4,2
"73",1114,"11/02/2020",1,73,7,1,2,1,3,33,1,1,3,2,1,4,2,3,1,3,2,2,NA,NA,NA,NA,NA,NA,2,4,1,3,5,8,5,6,6,5,5,5,0,7,6,6,8,7,NA,NA,3,4,3,4,4,4,4,4,1,6,5,2,5,5,2,2,2,3,1,4,10,5,91,1,1951,3,2,2,"4",5,1,3,1,1,1,"04/03/2020",1,1,2,1,9,"81","","","81","","",11,3,1,1,1,1,1.87128420840388,2.09344265543256,1,3,1
"74",1116,"11/02/2020",1,73,7,2,2,1,3,66,3,1,98,1,3,4,98,2,4,4,1,2,NA,NA,NA,NA,NA,NA,1,98,1,2,3,6,9,98,2,4,98,98,5,5,7,4,7,2,NA,NA,5,4,3,4,3,4,4,3,1,5,1,2,5,5,2,2,2,5,3,4,7,3,88,2,1976,1,1,98,"5",2,1,4,1,1,1,"05/03/2020",1,1,2,5,6,"98","","","98","","",15,3,1,1,1,1,1.87128420840388,2.09344265543256,1,3,1
"75",1118,"16/02/2020",1,73,7,1,1,1,2,1,3,1,4,2,1,4,3,2,4,4,1,2,NA,NA,NA,NA,NA,NA,4,4,1,1,6,10,6,4,3,0,0,1,0,5,5,7,9,4,NA,NA,4,3,2,2,4,4,4,3,1,6,1,2,6,4,2,10,3,5,1,4,9,7,52,1,1955,3,1,4,"6",2,1,4,1,1,1,"04/03/2020",1,1,2,3,6,"93","","","93","","",15,3,1,1,1,1,1.87128420840388,2.09344265543256,1,3,1
"76",1122,"11/02/2020",1,73,7,2,8,1,5,72,1,2,98,2,4,98,4,2,3,4,2,1,NA,NA,NA,NA,NA,NA,2,2,98,2,7,8,0,6,10,0,0,0,0,10,5,5,6,10,NA,NA,4,3,4,4,4,1,4,4,3,5,3,9,2,5,98,98,98,1,2,1,98,98,8,3,1990,1,1,3,"5",6,1,5,1,1,1,"05/03/2020",1,1,9,2,1,"98","","","98","","",2,3,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"77",1128,"17/02/2020",1,73,7,2,3,1,1,32,12,2,4,2,1,3,4,98,1,2,1,1,NA,NA,NA,NA,NA,NA,3,3,2,2,8,5,0,4,0,4,4,2,0,5,0,8,5,0,NA,NA,4,4,2,4,4,4,2,4,3,6,0,1,5,5,1,1,1,3,1,1,10,9,27,5,NA,10,2,3,"3",2,1,3,1,1,1,"05/03/2020",1,1,1,5,6,"56","61","","03","","",3,2,1,1,1,1,1.87128420840388,2.09344265543256,1,3,1
"78",1129,"19/02/2020",1,73,7,1,8,1,2,13,3,1,3,2,1,3,2,3,2,3,3,2,NA,NA,NA,NA,NA,NA,2,4,98,1,3,7,6,3,5,3,0,3,0,7,7,4,8,6,NA,NA,1,4,3,4,4,4,4,3,1,6,3,2,5,3,3,2,98,4,1,4,7,6,29,6,NA,10,1,3,"4",2,1,4,1,1,1,"05/03/2020",1,1,2,9,2,"43","","","31","","",3,3,1,1,1,1,0.832570579541014,0.723451426363539,4,3,3
"79",1131,"19/02/2020",1,73,7,1,7,1,2,59,3,2,3,1,4,3,2,3,2,3,1,2,NA,NA,NA,NA,NA,NA,3,2,1,1,5,8,6,1,4,3,4,3,2,4,10,5,8,7,NA,NA,3,4,3,3,4,4,4,4,3,6,3,2,6,4,2,2,98,4,1,4,8,7,61,2,1947,1,1,5,"6",2,1,5,1,1,1,"04/03/2020",1,1,2,5,6,"75","","","32","","",10,2,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"80",1134,"19/02/2020",1,73,7,1,8,1,2,23,2,1,3,1,1,3,2,4,4,2,2,2,NA,NA,NA,NA,NA,NA,4,4,1,1,4,6,5,2,2,1,0,0,0,4,5,5,7,5,NA,NA,4,4,4,4,4,4,4,4,1,3,0,2,5,4,2,2,2,4,3,1,5,5,14,2,1974,1,1,3,"4",2,1,5,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.735888841118538,NA,4,4,3
"81",1137,"19/02/2020",1,73,7,2,5,1,3,31,3,2,3,1,3,4,4,4,4,4,1,2,NA,NA,NA,NA,NA,NA,2,4,98,1,4,8,8,0,0,0,0,0,0,0,7,0,9,4,NA,NA,1,2,1,1,3,4,4,1,3,6,0,99,6,4,2,3,98,4,99,9,99,99,0,2,1948,1,1,99,"סירוב",3,1,5,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.719122699947309,NA,3,4,2
"82",1138,"19/02/2020",1,73,7,2,8,1,4,12,1,2,1,1,3,4,3,4,2,4,2,98,NA,NA,NA,NA,NA,NA,1,4,1,1,0,10,10,5,3,0,0,0,3,5,10,0,10,8,NA,NA,1,4,3,3,4,4,4,4,3,5,5,2,98,3,2,2,2,4,3,1,7,2,8,2,1991,2,1,2,"3",2,1,5,3,1,1,"04/03/2020",1,1,2,5,2,"77","","","37","","",2,2,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"83",1140,"20/02/2020",1,73,7,1,4,1,2,31,3,1,3,98,4,1,2,1,3,4,1,2,NA,NA,NA,NA,NA,NA,3,4,98,98,5,8,0,0,5,0,0,0,0,5,4,0,98,5,NA,NA,1,3,4,4,4,4,4,98,2,5,4,2,5,4,2,94,1,4,3,1,5,4,0,6,NA,2,1,99,"4",2,1,5,1,1,1,"04/03/2020",1,1,2,1,6,"93","","","93","","",2,3,1,1,1,1,1.02206925952575,1.09298421499177,2,4,2
"84",1141,"23/02/2020",1,73,7,1,2,1,2,65,3,1,3,2,1,3,2,2,2,1,2,99,NA,NA,NA,NA,NA,NA,2,2,2,2,8,4,2,7,0,5,0,4,0,8,5,8,3,0,NA,NA,1,4,3,4,4,3,4,3,1,6,0,1,5,1,1,1,1,4,1,4,8,8,57,6,NA,5,1,99,"סירוב",2,1,5,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1.65398249873891,NA,1,4,1
"85",1193,"12/02/2020",1,70,7,1,7,1,2,65,2,2,4,2,2,3,4,2,1,1,4,1,NA,NA,NA,NA,NA,NA,99,4,2,2,5,98,98,98,0,5,98,5,0,5,0,10,98,0,NA,NA,4,4,4,4,4,4,4,4,3,6,0,99,5,5,99,99,99,99,1,4,5,10,21,1,1963,9,2,98,"3",1,1,2,1,1,1,"05/03/2020",1,1,99,5,2,"43","","","01","","",1,3,2,1,1,1,0.818584790707929,0.761869300116221,4,2,3
"86",1200,"07/02/2020",1,73,7,1,7,1,3,42,3,1,2,98,4,3,2,98,2,4,1,1,NA,NA,NA,NA,NA,NA,2,3,3,3,8,8,4,3,0,5,3,4,5,10,4,10,9,0,NA,NA,5,1,4,98,4,4,4,1,1,6,4,97,5,5,1,1,5,5,1,4,7,6,59,2,1969,21,1,3,"5",2,1,4,1,1,1,"04/03/2020",1,1,1,9,9,"74","51","","11","","",14,3,1,1,1,1,0.832570579541014,0.723451426363539,4,3,3
"87",1201,"14/02/2020",1,72,7,1,3,1,2,31,2,3,3,2,4,3,2,1,3,4,1,2,NA,NA,NA,NA,NA,NA,3,4,99,1,0,10,5,98,5,0,0,0,0,5,5,5,10,5,NA,NA,2,4,2,4,4,2,4,4,3,5,4,2,5,5,2,2,98,7,3,3,8,1,89,2,1951,1,1,2,"2.5",2,1,5,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1.65398249873891,NA,1,4,1
"88",1217,"24/02/2020",1,NA,7,1,3,1,2,23,2,1,4,2,3,4,2,4,2,1,4,1,NA,NA,NA,NA,NA,NA,2,4,2,2,10,6,4,7,0,8,7,7,0,8,4,10,7,0,NA,NA,2,4,4,2,4,3,3,2,3,6,2,1,6,1,1,1,1,4,3,5,7,7,21,1,1957,10,2,2,"5",2,1,3,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1.87128420840388,NA,1,3,1
"89",1277,"24/02/2020",1,71,7,2,1,1,1,5,99,3,4,1,3,1,4,98,1,2,4,1,NA,NA,NA,NA,NA,NA,1,1,2,2,10,0,8,0,0,5,0,0,0,10,0,10,0,0,NA,NA,98,4,4,4,4,1,4,1,98,6,0,1,1,1,1,1,1,1,3,1,10,98,24,1,1950,31,98,1,"4",2,1,2,1,1,1,"08/03/2020",1,1,1,5,9,"69","","","29","","",1,4,1,1,1,1,1.83984977337994,2.20461199274266,1,2,1
"90",1280,"25/02/2020",1,45,4,1,7,1,3,66,2,2,1,1,4,3,1,3,3,4,1,2,NA,NA,NA,NA,NA,NA,3,3,98,98,4,7,9,2,2,4,0,3,7,5,5,3,8,3,NA,NA,4,4,4,4,3,4,4,4,1,4,0,97,98,4,11,11,9,6,1,1,6,2,21,6,NA,10,1,1,"2",1,1,5,1,1,1,"05/03/2020",1,1,11,5,2,"77","43","56","13","20","",2,2,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"91",1281,"25/02/2020",1,71,7,2,2,1,1,28,1,1,2,1,3,4,3,4,1,1,3,1,NA,NA,NA,NA,NA,NA,2,98,2,2,8,4,2,3,0,2,3,3,0,4,2,8,3,0,NA,NA,1,3,4,4,3,4,4,1,3,6,3,1,2,5,1,1,1,2,1,3,7,7,33,1,1963,3,1,1,"5",1,1,3,1,1,1,"05/03/2020",1,1,1,5,6,"56","","","03","","",3,4,2,1,1,1,1.87128420840388,2.09344265543256,1,3,1
"92",1316,"06/02/2020",1,71,7,2,4,1,2,1,3,1,3,1,2,1,4,3,1,4,2,2,NA,NA,NA,NA,NA,NA,2,3,4,1,7,5,4,4,5,4,5,3,2,7,4,6,5,4,NA,NA,1,4,4,4,4,4,3,2,3,5,0,1,4,5,99,99,99,1,3,1,5,1,8,2,1950,1,2,99,"4",6,1,3,1,1,1,"05/03/2020",1,2,94,2,2,"98","","","98","","",8,2,2,1,1,1,1.15634963894953,1.15846023458436,2,3,2
"93",1319,"24/02/2020",1,72,7,1,5,1,1,1,3,1,4,2,1,3,4,1,2,1,1,1,NA,NA,NA,NA,NA,NA,2,3,2,2,8,0,0,98,0,0,98,5,0,10,3,8,3,2,NA,NA,2,4,2,1,4,3,3,98,2,6,0,1,1,2,1,1,1,3,3,4,7,6,59,3,1995,6,1,1,"3",2,5,5,1,3,1,"11/03/2020",1,1,1,5,8,"43","61","","01","","",1,3,1,3,1,1,0.719122699947309,0.738385073888072,3,4,2
"94",1346,"23/02/2020",1,72,7,1,5,1,2,69,3,1,2,98,3,4,3,3,4,4,1,2,NA,NA,NA,NA,NA,NA,2,3,98,1,5,8,7,5,5,3,0,2,2,5,6,3,8,5,NA,NA,5,4,1,3,4,4,4,4,1,6,0,2,5,5,2,2,2,4,1,4,7,5,32,2,1957,10,1,3,"3",2,1,5,1,1,1,"05/03/2020",1,1,2,5,6,"96","","","96","","",2,3,1,1,1,1,0.719122699947309,0.738385073888072,3,4,2
"95",1352,"23/02/2020",1,72,7,2,8,1,4,65,3,2,2,1,3,4,1,4,4,4,1,2,NA,NA,NA,NA,NA,NA,1,4,1,1,2,7,8,1,2,0,0,0,2,5,10,3,8,7,NA,NA,3,4,4,4,4,4,4,4,2,5,0,2,5,3,2,2,9,7,1,4,7,3,11,4,NA,1,1,3,"5",2,1,5,1,1,1,"05/03/2020",1,1,2,5,2,"76","","","32","","",13,2,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"96",1363,"12/02/2020",1,71,7,2,7,1,3,31,3,2,2,1,1,4,2,3,3,4,1,2,NA,NA,NA,NA,NA,NA,1,2,1,1,5,8,7,0,6,0,0,0,0,5,7,4,7,3,NA,NA,4,4,2,4,4,4,4,4,1,5,1,2,98,4,2,2,4,6,1,2,8,6,88,6,NA,10,2,3,"4",2,1,4,1,1,1,"08/03/2020",1,1,2,5,6,"98","","","22","13","",2,2,3,1,1,1,0.832570579541014,0.723451426363539,4,3,3
"97",1369,"13/02/2020",1,71,7,1,8,1,4,58,3,2,1,1,4,3,1,3,4,4,1,2,NA,NA,NA,NA,NA,NA,1,3,1,1,2,4,8,0,4,1,0,2,8,3,8,0,5,4,NA,NA,4,3,4,4,3,4,4,3,1,6,1,97,5,3,6,6,9,7,1,4,3,2,32,2,1957,1,2,5,"7",2,1,2,1,1,1,"04/03/2020",1,1,11,5,2,"66","","","14","22","20",16,2,1,1,1,1,0.818584790707929,0.761869300116221,4,2,3
"98",1384,"04/02/2020",1,70,7,2,5,1,3,1,98,2,3,1,2,3,4,3,1,3,2,1,NA,NA,NA,NA,NA,NA,3,4,1,1,5,8,0,0,6,5,6,5,4,7,0,5,8,5,NA,NA,1,3,3,98,4,4,4,2,3,5,1,2,4,4,2,2,98,3,3,5,8,7,8,2,1963,1,1,2,"5",2,1,5,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.719122699947309,NA,3,4,2
"99",1385,"05/02/2020",1,71,7,2,8,1,3,1,1,1,3,2,1,4,1,3,1,1,4,1,NA,NA,NA,NA,NA,NA,2,4,2,2,5,0,0,8,8,3,5,5,0,10,0,10,5,9,NA,NA,1,1,4,4,4,4,3,3,3,6,0,4,98,1,98,3,5,1,3,1,7,8,8,6,NA,1,2,4,"5",2,1,2,1,1,1,"04/03/2020",1,1,4,5,1,"43","42","","02","19","",1,3,1,1,1,1,0.818584790707929,0.761869300116221,4,2,3
"100",1392,"19/02/2020",1,71,7,2,3,1,2,33,1,1,2,1,3,4,1,3,4,4,1,2,NA,NA,NA,NA,NA,NA,1,3,1,1,0,5,8,0,4,0,0,0,2,8,10,0,8,7,NA,NA,4,4,1,3,4,4,4,3,1,6,1,99,6,4,2,3,2,6,1,5,9,5,11,6,NA,1,1,1,"2.5",1,1,5,1,1,1,"04/03/2020",1,1,2,4,6,"84","","","11","22","",2,3,1,1,1,1,1.65398249873891,1.97512155279045,1,4,1
"101",1393,"19/02/2020",1,71,7,1,8,1,1,65,2,1,2,99,2,3,4,3,1,2,1,1,NA,NA,NA,NA,NA,NA,3,3,2,2,5,4,3,8,0,2,1,5,0,95,95,8,4,2,NA,NA,4,3,3,4,4,4,4,3,1,6,4,4,98,2,5,5,5,1,1,4,8,7,61,6,NA,1,1,4,"6",4,1,2,1,1,1,"04/03/2020",1,1,4,4,1,"49","","","31","11","",14,2,1,1,1,1,0.818584790707929,0.761869300116221,4,2,3
"102",1397,"19/02/2020",1,71,7,1,8,1,2,33,3,1,2,1,1,3,2,2,4,4,1,2,NA,NA,NA,NA,NA,NA,3,3,1,1,5,8,7,4,6,4,2,2,0,4,5,5,7,6,NA,NA,1,4,3,3,4,4,4,3,1,6,1,2,98,4,2,2,98,4,1,4,6,5,33,4,NA,2,1,3,"5",2,1,5,1,1,1,"05/03/2020",1,1,2,5,6,"65","","","35","","",11,2,2,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"103",1398,"19/02/2020",1,71,7,2,4,1,5,33,2,2,2,1,3,1,1,3,4,4,1,2,NA,NA,NA,NA,NA,NA,1,4,1,1,0,98,8,0,7,0,0,0,5,0,8,0,8,7,NA,NA,1,4,4,3,4,4,4,3,1,6,4,2,3,3,3,3,4,7,1,4,7,3,60,2,1948,1,1,4,"4",2,1,5,1,1,1,"05/03/2020",1,1,2,5,2,"51","59","","21","13","",2,1,1,1,1,1,1.02206925952575,1.09298421499177,2,4,2
"104",1401,"19/02/2020",1,72,7,2,4,1,1,33,2,3,2,1,3,4,99,3,3,9,1,2,NA,NA,NA,NA,NA,NA,1,1,99,99,99,99,99,99,99,99,99,99,99,7,7,7,7,7,NA,NA,4,4,4,4,4,4,4,4,3,6,5,99,99,99,99,99,99,4,3,5,8,5,80,6,NA,2,1,2,"7",1,1,5,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1.02206925952575,NA,2,4,2
"105",1402,"19/02/2020",1,71,7,2,7,1,5,32,3,2,2,1,3,4,1,4,4,4,1,2,NA,NA,NA,NA,NA,NA,1,3,1,1,0,8,9,0,0,0,0,0,5,5,10,0,8,5,NA,NA,4,4,4,4,4,4,4,4,1,6,2,3,1,4,3,3,2,7,1,4,5,1,33,4,NA,5,1,4,"5",2,1,5,1,1,1,"09/03/2020",1,1,3,5,6,"53","43","","12","13","32",2,1,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"106",1404,"24/02/2020",1,71,7,2,8,1,3,33,3,2,2,2,4,2,3,3,3,2,2,1,NA,NA,NA,NA,NA,NA,3,4,4,2,5,0,0,5,3,0,98,2,0,10,0,5,0,3,NA,NA,4,4,1,4,4,4,3,4,3,6,4,1,98,2,1,1,6,1,3,1,5,3,59,3,1997,1,1,1,"2",2,5,5,1,3,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.735888841118538,NA,4,4,3
"107",1423,"24/02/2020",1,70,7,1,1,1,3,1,2,3,4,2,1,4,2,4,1,1,2,1,NA,NA,NA,NA,NA,NA,3,4,2,2,7,5,3,3,1,4,3,3,1,7,5,7,6,2,NA,NA,3,2,3,3,4,4,4,4,3,6,3,1,1,1,1,1,1,3,1,5,7,5,83,1,1950,3,1,99,"4",3,1,4,1,1,1,"09/03/2020",1,1,1,3,6,"41","","","01","02","",14,2,1,1,1,1,1.87128420840388,2.09344265543256,1,3,1
"108",1430,"28/02/2020",1,69,6,2,2,1,3,65,1,3,3,1,2,4,4,98,1,2,2,1,NA,NA,NA,NA,NA,NA,2,2,3,2,7,6,3,3,2,1,0,2,0,5,7,4,6,3,NA,NA,3,3,4,4,4,2,2,3,3,4,2,97,6,3,3,15,98,3,3,1,5,4,4,1,9999,3,2,3,"3",5,1,4,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1.87128420840388,NA,1,3,1
